time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
164,37.36871012,37.1864578,36.65029615,8,18,37.47737782,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
166,37.49645715,37.31173804,36.76169147,8,18,37.60652828,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
168,37.61540123,37.42922822,36.86698185,8,18,37.72661019,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
170,37.72793503,37.54127213,36.97254377,8,18,37.83965542,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
172,37.83810916,37.65114787,37.07858525,8,18,37.9501233,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
174,37.94692267,37.75972149,37.18471032,8,18,38.05914441,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
176,38.0547533,37.86736056,37.29067029,8,18,38.16713593,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
178,38.16180377,37.97425688,37.39632385,8,18,38.27431576,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
180,38.26819476,38.08051767,37.50159081,8,18,38.38081429,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
182,38.37411781,38.18632383,37.60653727,8,18,38.48683181,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
184,38.47954909,38.29164705,37.71108514,8,18,38.59234775,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
186,38.58446997,38.3964661,37.81518231,8,18,38.69734613,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
